label,text,text_,tokens_text_,tokens_text_length_
contrato_alienacao_fiduciaria,"I – As partes acima qualificadas, celebraram O CONTRATO DE FINANCIAMENTO PARA AQUISIÇÃO DE BENS, GARANTIDO POR ALIENAÇÃO FIDUCIÁRIA Nº 1130005432, pelo prazo de 36 meses, a contar de 03/06/2019 e com término em 03/06/2022 obrigando-se o(a) requerido(a) a pagar prestações mensais e consecutivas de acordo com o contrato dando em garantia fiduciária do crédito, o seguinte bem: O veículo MARCA FIAT, MODELO STRADA ADVENTURE CD, ANO 2015, COR BRANCA, PLACAS FOV6687, CHASSI Nº. 9BD57837SF7935195.",i partes acima qualificadas celebraram contrato financiamento aquisicao bens garantido alienacao fiduciaria prazo meses contar termino obrigando requerido pagar prestacoes mensais consecutivas acordo contrato dando garantia fiduciaria credito seguinte bem veiculo marca fiat modelo strada adventure cd ano cor branca placas chassi,"['i', 'partes', 'acima', 'qualificadas', 'celebraram', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garantido', 'alienacao', 'fiduciaria', 'prazo', 'meses', 'contar', 'termino', 'obrigando', 'requerido', 'pagar', 'prestacoes', 'mensais', 'consecutivas', 'acordo', 'contrato', 'dando', 'garantia', 'fiduciaria', 'credito', 'seguinte', 'bem', 'veiculo', 'marca', 'fiat', 'modelo', 'strada', 'adventure', 'cd', 'ano', 'cor', 'branca', 'placas', 'chassi']",42
contrato_alienacao_fiduciaria,"O Autor celebrou com o(a) Ré(u) o “Contrato de Financiamento” n.º0106450520(doc. anexo), em que dá como garantia, por meio de alienação fiduciária, nos termos do Decreto-Lei 911/69, com a redação da Lei n.º 13.043/14, o bem abaixo descrito: Marca / Modelo: FIAT FREEMONT Cor: PRETA - Ano / Modelo: 2011/2012 Placa: OGQ2320 - Chassi: 3C4PFABB3CT165730",autor celebrou re contrato financiamento n doc anexo garantia meio alienacao fiduciaria termos decreto lei redacao lei n bem abaixo descrito marca modelo fiat freemont cor preta ano modelo placa chassi,"['autor', 'celebrou', 're', 'contrato', 'financiamento', 'n', 'doc', 'anexo', 'garantia', 'meio', 'alienacao', 'fiduciaria', 'termos', 'decreto', 'lei', 'redacao', 'lei', 'n', 'bem', 'abaixo', 'descrito', 'marca', 'modelo', 'fiat', 'freemont', 'cor', 'preta', 'ano', 'modelo', 'placa', 'chassi']",31
inadimplemento_constituicao_mora,"4. Ocorre que o requerido deixou de pagar as parcelas vencidas desde 28/09/2017, circunstância que motivou a sua constituição em mora via notificação extrajudicial com aviso de recebimento, nos termos do artigo 101, § 2º, da Lei 13.043/2014, e sujeitou-o às sanções impostas pelas cláusulas do referido contrato, sendo certo que o valor da dívida vencida é, hoje, de R$ 6.520,29 ( seis mil, quinhentos e vinte reais e vinte e nove centavos ) devidamente atualizados, como demonstra inclusa planilha de débito (valores estes sujeitos à atualização).",ocorre requerido deixou pagar parcelas vencidas desde circunstancia motivou constituicao mora via notificacao extrajudicial aviso recebimento termos artigo SS lei sujeitou sancoes impostas clausulas referido contrato sendo certo valor divida vencida hoje seis mil quinhentos vinte reais vinte nove centavos devidamente atualizados demonstra inclusa planilha debito valores sujeitos atualizacao,"['ocorre', 'requerido', 'deixou', 'pagar', 'parcelas', 'vencidas', 'desde', 'circunstancia', 'motivou', 'constituicao', 'mora', 'via', 'notificacao', 'extrajudicial', 'aviso', 'recebimento', 'termos', 'artigo', 'SS', 'lei', 'sujeitou', 'sancoes', 'impostas', 'clausulas', 'referido', 'contrato', 'sendo', 'certo', 'valor', 'divida', 'vencida', 'hoje', 'seis', 'mil', 'quinhentos', 'vinte', 'reais', 'vinte', 'nove', 'centavos', 'devidamente', 'atualizados', 'demonstra', 'inclusa', 'planilha', 'debito', 'valores', 'sujeitos', 'atualizacao']",49
contrato_alienacao_fiduciaria,"1. Em 28/06/2017, requerente e requerido celebraram contrato de financiamento de nº. 20026712277 com garantia de títulos e alienação fiduciária, segundo o qual o primeiro financiou ao segundo a importância de R$ 95.886,60 ( noventa e cinco mil oitocentos e oitenta e seis reais e sessenta centavos ) para aquisição de um Tipo do Bem: “marca: FIAT – modelo: STRADA ADV. EXT./ EX – Ano: 2015/2016 – Cor: PRATA – Combustível: < < GASOLINA>> – Placa: PWF3215 - chassi: 9BD57827SG7979857”, recebido em perfeitas condições de funcionamento.",requerente requerido celebraram contrato financiamento garantia titulos alienacao fiduciaria segundo primeiro financiou segundo importancia noventa cinco mil oitocentos oitenta seis reais sessenta centavos aquisicao tipo bem marca fiat modelo strada adv ext ex ano cor prata combustivel gasolina placa chassi recebido perfeitas condicoes funcionamento,"['requerente', 'requerido', 'celebraram', 'contrato', 'financiamento', 'garantia', 'titulos', 'alienacao', 'fiduciaria', 'segundo', 'primeiro', 'financiou', 'segundo', 'importancia', 'noventa', 'cinco', 'mil', 'oitocentos', 'oitenta', 'seis', 'reais', 'sessenta', 'centavos', 'aquisicao', 'tipo', 'bem', 'marca', 'fiat', 'modelo', 'strada', 'adv', 'ext', 'ex', 'ano', 'cor', 'prata', 'combustivel', 'gasolina', 'placa', 'chassi', 'recebido', 'perfeitas', 'condicoes', 'funcionamento']",44
inadimplemento_constituicao_mora,"3. Ocorre, porém, que a ré (u) tornou-se inadimplente, deixando de efetuar o pagamento das prestações a partir de 05/11/2019, incorrendo em mora desde então, nos termos do artigo 2º e § 2º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014, devidamente comprovada, por meio da notificação anexa, (doc. nº 04), encontrando-se o débito totalmente vencido, cujo valor, devidamente atualizado até 15/01/2020, pelos encargos contratados importa em R$ 20.901,53 (doc. nº 05).",ocorre porem re tornou inadimplente deixando efetuar pagamento prestacoes partir incorrendo mora desde entao termos artigo SS decreto lei alteracoes lei devidamente comprovada meio notificacao anexa doc encontrando debito totalmente vencido cujo valor devidamente atualizado ate encargos contratados importa doc,"['ocorre', 'porem', 're', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'partir', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei', 'devidamente', 'comprovada', 'meio', 'notificacao', 'anexa', 'doc', 'encontrando', 'debito', 'totalmente', 'vencido', 'cujo', 'valor', 'devidamente', 'atualizado', 'ate', 'encargos', 'contratados', 'importa', 'doc']",40
inadimplemento_constituicao_mora,"4. Ocorre que o requerido deixou de pagar as parcelas vencidas desde 25/09/2017, circunstância que motivou a sua constituição em mora via notificação extrajudicial com aviso de recebimento, nos termos do artigo 101, § 2º, da Lei 13.043/2014, e sujeitou-o às sanções impostas pelas cláusulas do referido contrato, sendo certo que o valor da dívida vencida é, hoje, de R$ 2.492,10 ( dois mil quatrocentos e noventa e dois reais e dez centavos ) devidamente atualizados, como demonstra inclusa planilha de débito (valores estes sujeitos à atualização).",ocorre requerido deixou pagar parcelas vencidas desde circunstancia motivou constituicao mora via notificacao extrajudicial aviso recebimento termos artigo SS lei sujeitou sancoes impostas clausulas referido contrato sendo certo valor divida vencida hoje dois mil quatrocentos noventa dois reais dez centavos devidamente atualizados demonstra inclusa planilha debito valores sujeitos atualizacao,"['ocorre', 'requerido', 'deixou', 'pagar', 'parcelas', 'vencidas', 'desde', 'circunstancia', 'motivou', 'constituicao', 'mora', 'via', 'notificacao', 'extrajudicial', 'aviso', 'recebimento', 'termos', 'artigo', 'SS', 'lei', 'sujeitou', 'sancoes', 'impostas', 'clausulas', 'referido', 'contrato', 'sendo', 'certo', 'valor', 'divida', 'vencida', 'hoje', 'dois', 'mil', 'quatrocentos', 'noventa', 'dois', 'reais', 'dez', 'centavos', 'devidamente', 'atualizados', 'demonstra', 'inclusa', 'planilha', 'debito', 'valores', 'sujeitos', 'atualizacao']",49
contrato_alienacao_fiduciaria,"1. Em 25/07/2016, requerente e requerido celebraram contrato de financiamento de nº. 20025078839 com garantia de títulos e alienação fiduciária, segundo o qual o primeiro financiou ao segundo a importância de R$ 29.318,88 ( vinte e nove mil trezentos e dezoito reais e oitenta e oito centavos ) para aquisição de um Tipo do Bem: “marca: GM – modelo: VECTRA EXPR.2.0 MEC – Ano: 2008/2009 – Cor: PRATA – Placa: EGF5127 - chassi: 9BGAD69W09B210356”, recebido em perfeitas condições de funcionamento.",requerente requerido celebraram contrato financiamento garantia titulos alienacao fiduciaria segundo primeiro financiou segundo importancia vinte nove mil trezentos dezoito reais oitenta oito centavos aquisicao tipo bem marca gm modelo vectra expr mec ano cor prata placa chassi recebido perfeitas condicoes funcionamento,"['requerente', 'requerido', 'celebraram', 'contrato', 'financiamento', 'garantia', 'titulos', 'alienacao', 'fiduciaria', 'segundo', 'primeiro', 'financiou', 'segundo', 'importancia', 'vinte', 'nove', 'mil', 'trezentos', 'dezoito', 'reais', 'oitenta', 'oito', 'centavos', 'aquisicao', 'tipo', 'bem', 'marca', 'gm', 'modelo', 'vectra', 'expr', 'mec', 'ano', 'cor', 'prata', 'placa', 'chassi', 'recebido', 'perfeitas', 'condicoes', 'funcionamento']",41
inadimplemento_constituicao_mora,"3. Ocorre, todavia, que a Requerida encontra-se em atraso com os pagamentos das parcelas vencidas a partir de 15 de agosto de 2012, estando o contrato antecipadamente vencido conforme a cláusula 6 e a mora devidamente comprovada pela inclusa Notificação Extrajudicial.",ocorre todavia requerida encontra atraso pagamentos parcelas vencidas partir agosto estando contrato antecipadamente vencido conforme clausula mora devidamente comprovada inclusa notificacao extrajudicial,"['ocorre', 'todavia', 'requerida', 'encontra', 'atraso', 'pagamentos', 'parcelas', 'vencidas', 'partir', 'agosto', 'estando', 'contrato', 'antecipadamente', 'vencido', 'conforme', 'clausula', 'mora', 'devidamente', 'comprovada', 'inclusa', 'notificacao', 'extrajudicial']",22
contrato_alienacao_fiduciaria,"CEDULA DE CREDITO BANCÁRIO BNDES/FINAME - (TJLP) FPS-16788, a Requerida adquiriu da Sotreg S/A, o bem abaixo descrito e caracterizado, o qual, por sua vez, foi dado em alienação fiduciária ao Requerente: 01 (uma) Escavadeira Hidráulica, marca: Caterpillar, modelo: 320-D, ano de fabricação: 2009, série: CATO320DVCYZ00204, Nota Fiscal nº 443052.",cedula credito bancario bndes finame tjlp fps requerida adquiriu sotreg s bem abaixo descrito caracterizado vez dado alienacao fiduciaria requerente escavadeira hidraulica marca caterpillar modelo d ano fabricacao serie nota fiscal,"['cedula', 'credito', 'bancario', 'bndes', 'finame', 'tjlp', 'fps', 'requerida', 'adquiriu', 'sotreg', 's', 'bem', 'abaixo', 'descrito', 'caracterizado', 'vez', 'dado', 'alienacao', 'fiduciaria', 'requerente', 'escavadeira', 'hidraulica', 'marca', 'caterpillar', 'modelo', 'd', 'ano', 'fabricacao', 'serie', 'nota', 'fiscal']",31
inadimplemento_constituicao_mora,"4. Ocorre que o requerido deixou de pagar as parcelas vencidas desde 15/06/2019, circunstância que motivou a sua constituição em mora via notificação extrajudicial com aviso de recebimento, nos termos do artigo 101, § 2º, da Lei 13.043/2014, e sujeitou-o às sanções impostas pelas cláusulas do referido contrato, sendo certo que o valor da dívida vencida é, hoje, de R$ 1.240,69 (um mil duzentos e quarenta reais e sessenta e nove centavos) devidamente atualizados, como demonstra inclusa planilha de débito (valores estes sujeitos à atualização).",ocorre requerido deixou pagar parcelas vencidas desde circunstancia motivou constituicao mora via notificacao extrajudicial aviso recebimento termos artigo SS lei sujeitou sancoes impostas clausulas referido contrato sendo certo valor divida vencida hoje mil duzentos quarenta reais sessenta nove centavos devidamente atualizados demonstra inclusa planilha debito valores sujeitos atualizacao,"['ocorre', 'requerido', 'deixou', 'pagar', 'parcelas', 'vencidas', 'desde', 'circunstancia', 'motivou', 'constituicao', 'mora', 'via', 'notificacao', 'extrajudicial', 'aviso', 'recebimento', 'termos', 'artigo', 'SS', 'lei', 'sujeitou', 'sancoes', 'impostas', 'clausulas', 'referido', 'contrato', 'sendo', 'certo', 'valor', 'divida', 'vencida', 'hoje', 'mil', 'duzentos', 'quarenta', 'reais', 'sessenta', 'nove', 'centavos', 'devidamente', 'atualizados', 'demonstra', 'inclusa', 'planilha', 'debito', 'valores', 'sujeitos', 'atualizacao']",48
contrato_alienacao_fiduciaria,"1. Em 04/09/2018, requerente e requerido celebraram contrato de financiamento de nº. 20029261855 com garantia de títulos e alienação fiduciária, segundo o qual o primeiro financiou ao segundo a importância de R$ 29.192,64 (vinte e nove mil cento e noventa e dois reais e sessenta e quatro centavos) para aquisição de um Tipo do Bem: “marca: VW - VOLKSWAGEN – modelo: POLO SEDAN 1.6 MI TO – Ano: 2012/2013 – Cor: PRATA – Placa: EAU8085 - chassi: 9BWDB49N0DP000617”, recebido em perfeitas condições de funcionamento.",requerente requerido celebraram contrato financiamento garantia titulos alienacao fiduciaria segundo primeiro financiou segundo importancia vinte nove mil cento noventa dois reais sessenta quatro centavos aquisicao tipo bem marca vw volkswagen modelo polo sedan mi to ano cor prata placa chassi recebido perfeitas condicoes funcionamento,"['requerente', 'requerido', 'celebraram', 'contrato', 'financiamento', 'garantia', 'titulos', 'alienacao', 'fiduciaria', 'segundo', 'primeiro', 'financiou', 'segundo', 'importancia', 'vinte', 'nove', 'mil', 'cento', 'noventa', 'dois', 'reais', 'sessenta', 'quatro', 'centavos', 'aquisicao', 'tipo', 'bem', 'marca', 'vw', 'volkswagen', 'modelo', 'polo', 'sedan', 'mi', 'to', 'ano', 'cor', 'prata', 'placa', 'chassi', 'recebido', 'perfeitas', 'condicoes', 'funcionamento']",44
contrato_alienacao_fiduciaria,"Na data de 28/05/2015, as partes celebraram (Cédula de Crédito) (doc. anexo cédula ), sob o nº 30410-542381207 no valor total de R$ 31.891,54, com pagamento por meio de 48 parcelas mensais e consecutivas. Tendo como objeto o bem com as seguintes características: Marca: FIAT Modelo: PALIO ATTRACTIV 1.0 Ano: 2015/2015 Cor: PRATA Placa: FCL6927",data partes celebraram cedula credito doc anexo cedula sob valor total pagamento meio parcelas mensais consecutivas tendo objeto bem seguintes caracteristicas marca fiat modelo palio attractiv ano cor prata placa,"['data', 'partes', 'celebraram', 'cedula', 'credito', 'doc', 'anexo', 'cedula', 'sob', 'valor', 'total', 'pagamento', 'meio', 'parcelas', 'mensais', 'consecutivas', 'tendo', 'objeto', 'bem', 'seguintes', 'caracteristicas', 'marca', 'fiat', 'modelo', 'palio', 'attractiv', 'ano', 'cor', 'prata', 'placa']",30
inadimplemento_constituicao_mora,"2º) Ocorre, entretanto, que o(a) Requerido(a) não cumpriu as obrigações voluntariamente pactuadas, deixando de pagar as prestações vencidas a partir de 28/02/2017, cuja mora está devidamente comprovada pela inclusa notificação extrajudicial (doc.05), conforme artigo 3º e 2º, do artigo 2º, do Decreto-Lei nº 911/69, com as alterações da Lei nº 13.043/2014, pode ser requerida contra o devedor a busca e apreensão do bem alienado fiduciariamente.",ocorre entretanto requerido nao cumpriu obrigacoes voluntariamente pactuadas deixando pagar prestacoes vencidas partir cuja mora devidamente comprovada inclusa notificacao extrajudicial doc conforme artigo artigo decreto lei alteracoes lei pode ser requerida contra devedor busca apreensao bem alienado fiduciariamente,"['ocorre', 'entretanto', 'requerido', 'nao', 'cumpriu', 'obrigacoes', 'voluntariamente', 'pactuadas', 'deixando', 'pagar', 'prestacoes', 'vencidas', 'partir', 'cuja', 'mora', 'devidamente', 'comprovada', 'inclusa', 'notificacao', 'extrajudicial', 'doc', 'conforme', 'artigo', 'artigo', 'decreto', 'lei', 'alteracoes', 'lei', 'pode', 'ser', 'requerida', 'contra', 'devedor', 'busca', 'apreensao', 'bem', 'alienado', 'fiduciariamente']",38
contrato_alienacao_fiduciaria,"1º) Por “Contrato de Financiamento” nº 20021707729 (doc.04), celebrado entre as partes no dia 29/04/2014, o Requerente concedeu um crédito ao(a) Requerido(a), no valor líquido de R$ 17.500,00 (DEZESSETE MIL E QUINHENTOS REAIS)que deveria ser pago em 48 prestações no valor de R$ 620,75 (SEISCENTOS E VINTE REAIS E SETENTA E CINCO CENTAVOS), cada uma, cujo vencimento da primeira estava previsto para o dia 29/05/2014 e da última para o dia 29/04/2018, destinado à aquisição de um veículo alienado fiduciariamente, marca PEUGEOT modelo 207 XR 5P 1.4 FLEX, ano fabricação 2009, chassi 9362MKFWXAB019248, placa EGH9986, cor PRETA e renavam nº 000166953490.",contrato financiamento doc celebrado partes dia requerente concedeu credito requerido valor liquido dezessete mil quinhentos reais deveria ser pago prestacoes valor seiscentos vinte reais setenta cinco centavos cada cujo vencimento primeira previsto dia ultima dia destinado aquisicao veiculo alienado fiduciariamente marca peugeot modelo xr flex ano fabricacao chassi placa cor preta renavam,"['contrato', 'financiamento', 'doc', 'celebrado', 'partes', 'dia', 'requerente', 'concedeu', 'credito', 'requerido', 'valor', 'liquido', 'dezessete', 'mil', 'quinhentos', 'reais', 'deveria', 'ser', 'pago', 'prestacoes', 'valor', 'seiscentos', 'vinte', 'reais', 'setenta', 'cinco', 'centavos', 'cada', 'cujo', 'vencimento', 'primeira', 'previsto', 'dia', 'ultima', 'dia', 'destinado', 'aquisicao', 'veiculo', 'alienado', 'fiduciariamente', 'marca', 'peugeot', 'modelo', 'xr', 'flex', 'ano', 'fabricacao', 'chassi', 'placa', 'cor', 'preta', 'renavam']",52
